1.0457,0.357407,0.351278,0.696275,-0.0711623,0.13193,0
1.02411,0.344873,0.346229,0.699211,-0.0388631,0.164755,0
1.02411,0.344873,0.346229,0.703992,-0.00510024,0.191506,0
0.997539,0.331973,0.339505,0.710175,0.0250309,0.209379,0
0.997539,0.331973,0.339505,0.718848,0.0543115,0.223482,0
0.965564,0.319658,0.330519,0.728879,0.0794277,0.23611,0
0.965564,0.319658,0.330519,0.73881,0.103268,0.250435,0
0.927806,0.309195,0.318698,0.745279,0.119624,0.265012,0.266286
0.926615,0.308915,0.318275,0.739818,0.0697809,0.277528,0
0.926422,0.3089,0.318247,0.736746,0.0163765,0.252519,0
0.926422,0.3089,0.318247,0.734501,-0.0435891,0.211539,0
0.923038,0.308131,0.317188,0.732807,-0.108106,0.145305,0
