0.992236,0.326652,0.356397,0.698636,-0.0555814,0.106732,0
0.957443,0.312551,0.351821,0.702175,-0.0385739,0.115364,0
0.957443,0.312551,0.351821,0.710253,-0.0049025,0.138043,0
0.915782,0.30023,0.344807,0.71875,0.0206741,0.157487,0
0.915782,0.30023,0.344807,0.725336,0.0390908,0.174808,0
0.867146,0.291355,0.33492,0.730831,0.0494702,0.188209,0
0.867146,0.291355,0.33492,0.735794,0.0578323,0.198182,0
0.812058,0.288037,0.321049,0.739472,0.0636544,0.201484,0.258791
0.809845,0.288013,0.320486,0.738364,-0.0157607,0.177763,0
0.809845,0.288013,0.320486,0.735963,-0.0880322,0.114308,0
