0.95016,0.349818,0.285564,0.753809,-0.0860219,0.116899,0
0.919489,0.351365,0.268763,0.748753,-0.044178,0.144074,0
0.919489,0.351365,0.268763,0.747104,-0.0149415,0.163884,0
0.892715,0.355614,0.25376,0.747149,0.0169824,0.179763,0
0.892715,0.355614,0.25376,0.744695,0.0481843,0.188332,0
0.86998,0.361624,0.240239,0.741815,0.0791284,0.198319,0
0.86998,0.361624,0.240239,0.742148,0.103268,0.206469,0
0.851093,0.368241,0.228812,0.744156,0.123356,0.214043,0.267222
0.847677,0.369627,0.226649,0.745926,0.0343734,0.21016,0
0.847674,0.369622,0.226655,0.749885,-0.0384802,0.174004,0
0.847674,0.369622,0.226655,0.749988,-0.102939,0.112983,0
1.18612,0.201528,0.498526,0.807902,0.0825017,0.134397,0
1.18612,0.201526,0.49851,0.758912,0.125981,0.165489,0
1.18612,0.201526,0.49851,0.728842,0.174028,0.193135,0
1.1861,0.201527,0.498492,0.719268,0.205483,0.22505,0
1.18611,0.201523,0.498482,0.755942,0.175152,0.203694,0
1.18611,0.201523,0.498482,0.820569,0.127863,0.17599,0
1.18611,0.201547,0.498511,0.882862,0.078298,0.143129,0
