1.06932,0.367754,0.359819,0.756103,-0.0554059,0.0958541,0
1.06932,0.367754,0.359819,0.715235,-0.0277431,0.0949735,0
1.05592,0.355371,0.358672,0.698976,-0.00959966,0.108561,0
1.05592,0.355371,0.358672,0.687658,0.0123335,0.129299,0
1.0387,0.340781,0.356467,0.675866,0.0275954,0.142964,0
1.0387,0.340781,0.356467,0.664607,0.033504,0.151042,0
1.01737,0.324582,0.35303,0.656442,0.0375738,0.15349,0
1.01737,0.324582,0.35303,0.650057,0.0470318,0.153011,0
0.991367,0.307356,0.347497,0.645295,0.0582611,0.152336,0
0.991367,0.307356,0.347497,0.644824,0.0710525,0.15666,0
0.960351,0.289816,0.339474,0.65142,0.0833749,0.162989,0
0.960351,0.289816,0.339474,0.662334,0.0914864,0.167954,0
0.923846,0.273038,0.328392,0.670394,0.0944913,0.169736,0
0.923846,0.273038,0.328392,0.676678,0.0953965,0.170043,0
0.882825,0.258531,0.313599,0.681895,0.0962456,0.169931,0
0.882825,0.258531,0.313599,0.687105,0.097188,0.169083,0
0.843564,0.248519,0.297387,0.693185,0.0984585,0.167149,0.242646
0.840554,0.247969,0.296103,0.736221,-0.0841596,0.150895,0
0.840555,0.247957,0.296084,0.772885,-0.111443,0.085657,0
