1.0214,0.321304,0.324384,0.692988,-0.0755694,0.102579,0
1.0214,0.321304,0.324384,0.723434,-0.0334334,0.0991472,0
1.0399,0.336531,0.334703,0.740595,-0.00408606,0.102992,0
1.0399,0.336531,0.334703,0.75883,0.0181858,0.107395,0
1.05524,0.350634,0.342826,0.770651,0.0308174,0.10817,0
1.05524,0.350634,0.342826,0.780383,0.0450087,0.109944,0
1.06768,0.363123,0.348912,0.782565,0.0570723,0.111326,0
1.06768,0.363123,0.348912,0.776924,0.0692905,0.115607,0
1.07748,0.373764,0.353415,0.769438,0.0786661,0.121155,0
1.07748,0.373764,0.353415,0.762653,0.0865288,0.125346,0
1.08484,0.382241,0.356594,0.760279,0.0906904,0.129098,0
1.08484,0.382241,0.356594,0.757848,0.0917185,0.131853,0
1.08992,0.388367,0.358744,0.756227,0.0942115,0.130163,0
1.08992,0.388367,0.358744,0.754545,0.0918901,0.130059,0
1.09292,0.392085,0.360031,0.752064,0.0880896,0.132728,0
